split,context,y,memory_hit,c_h,n1,top_prob,mixer_loss,full_memory_loss,delta_loss
test,"(83, 213)",72,1,19.0,11.0,0.21052631735801697,3.588697,5.581679,-1.992982
test,"(231, 80)",13,1,112.0,4.0,0.625,4.864647,3.137364,1.727283
test,"(134, 478)",201,1,71.0,9.0,0.4647887349128723,2.711942,0.861087,1.850856
test,"(297, 230)",0,1,954.0,66.0,0.39308175444602966,1.716986,0.979244,0.737742
test,"(15, 230)",462,1,1.0,1.0,1.0,8.528894,8.263291,0.265603
test,"(134, 20)",4,1,186.0,32.0,0.23655913770198822,4.444738,6.393909,-1.949170
test,"(78, 76)",65,1,318.0,41.0,0.12893082201480865,3.201301,2.749106,0.452195
test,"(76, 175)",64,1,578.0,64.0,0.22145329415798187,5.254896,6.985284,-1.730388
test,"(180, 418)",213,1,569.0,23.0,0.29173988103866577,3.913907,2.468586,1.445321
test,"(7, 84)",30,1,57.0,8.0,0.3684210479259491,12.948992,12.434948,0.514044
test,"(109, 254)",118,1,21.0,5.0,0.380952388048172,3.010139,1.114959,1.895180
test,"(143, 238)",203,1,6.0,2.0,0.8333333134651184,2.460986,0.395419,2.065567
test,"(13, 63)",218,1,23.0,7.0,0.3478260934352875,2.803674,1.148522,1.655152
test,"(112, 127)",109,1,65.0,7.0,0.3692307770252228,3.868041,3.003847,0.864194
test,"(192, 67)",36,1,89.0,19.0,0.2808988690376282,5.568931,6.124356,-0.555425
test,"(213, 332)",13,1,45.0,2.0,0.9777777791023254,1.343817,0.093848,1.249969
test,"(221, 128)",143,1,93.0,7.0,0.3978494703769684,2.453086,1.384163,1.068924
test,"(212, 159)",478,1,49.0,5.0,0.6326530575752258,4.544348,2.282917,2.261430
test,"(478, 128)",152,1,3.0,1.0,1.0,2.867280,0.363020,2.504261
test,"(13, 66)",287,1,794.0,28.0,0.2745591998100281,6.328143,6.398339,-0.070196
test,"(249, 342)",11,1,611.0,27.0,0.23567920923233032,3.142061,2.118194,1.023868
test,"(228, 173)",76,1,595.0,2.0,0.9697479009628296,3.447365,3.526562,-0.079197
test,"(212, 166)",251,1,152.0,10.0,0.3486842215061188,3.443330,1.738537,1.704792
test,"(110, 221)",251,1,175.0,11.0,0.6571428775787354,1.638992,0.483646,1.155346
test,"(213, 197)",67,1,23.0,1.0,1.0,1.562265,0.108001,1.454264
test,"(36, 77)",67,1,294.0,11.0,0.27210885286331177,3.734531,2.377459,1.357072
test,"(85, 243)",207,1,149.0,31.0,0.16107381880283356,8.785620,9.072211,-0.286591
test,"(11, 460)",320,1,47.0,12.0,0.5319148898124695,4.417967,3.656028,0.761939
test,"(328, 320)",495,1,8.0,5.0,0.375,2.707608,1.094465,1.613143
test,"(183, 78)",242,1,442.0,11.0,0.44570136070251465,2.905363,0.902178,2.003185
test,"(25, 189)",134,1,709.0,83.0,0.25528913736343384,3.132402,1.424958,1.707444
test,"(189, 228)",173,1,14.0,4.0,0.5714285969734192,1.305030,1.490800,-0.185770
test,"(176, 81)",178,1,614.0,14.0,0.7638436555862427,1.254616,0.333636,0.920980
test,"(119, 365)",127,1,31.0,2.0,0.9677419066429138,1.191527,3.007748,-1.816221
test,"(300, 498)",72,1,60.0,2.0,0.7833333611488342,4.647922,1.683802,2.964119
test,"(25, 249)",178,1,250.0,11.0,0.5559999942779541,6.490852,8.171892,-1.681040
test,"(72, 197)",330,1,2.0,1.0,1.0,3.791055,0.562823,3.228232
test,"(196, 507)",264,1,11.0,5.0,0.27272728085517883,3.333286,2.179920,1.153366
test,"(330, 25)",249,1,45.0,19.0,0.24444444477558136,3.238161,4.250059,-1.011899
test,"(207, 224)",207,1,46.0,10.0,0.3913043439388275,3.773015,1.060939,2.712076
test,"(37, 72)",81,1,395.0,5.0,0.6759493947029114,2.979520,2.100166,0.879354
test,"(25, 189)",228,1,709.0,83.0,0.25528913736343384,6.066754,6.228741,-0.161986
test,"(176, 81)",178,1,614.0,14.0,0.7638436555862427,1.676004,0.347421,1.328583
test,"(25, 189)",134,1,709.0,83.0,0.25528913736343384,2.928850,1.420873,1.507977
test,"(207, 193)",207,1,84.0,12.0,0.6071428656578064,2.438498,0.591803,1.846695
test,"(184, 7)",79,1,82.0,16.0,0.3048780560493469,3.424258,1.466901,1.957357
test,"(176, 81)",218,1,614.0,14.0,0.7638436555862427,4.578670,3.158278,1.420392
test,"(133, 133)",206,1,2512.0,71.0,0.19864650070667267,9.160245,7.104590,2.055655
test,"(175, 85)",327,1,38.0,7.0,0.42105263471603394,3.103100,1.185818,1.917282
test,"(218, 133)",133,1,665.0,16.0,0.2586466073989868,1.530520,2.147705,-0.617185
test,"(229, 351)",212,1,508.0,42.0,0.2696850299835205,1.712013,1.309597,0.402416
test,"(310, 88)",189,1,294.0,10.0,0.6972789168357849,2.410361,0.454183,1.956178
test,"(13, 438)",45,1,125.0,14.0,0.2240000069141388,7.292611,7.297582,-0.004970
test,"(188, 13)",176,1,572.0,39.0,0.32692307233810425,5.193212,1.955983,3.237228
test,"(439, 201)",497,1,270.0,38.0,0.25925925374031067,3.365976,2.941827,0.424150
test,"(226, 226)",134,1,101.0,21.0,0.2574257552623749,2.972975,2.554529,0.418446
test,"(128, 139)",409,1,288.0,24.0,0.3159722089767456,4.091869,5.990194,-1.898325
test,"(72, 219)",177,1,30.0,2.0,0.800000011920929,8.463221,0.358788,8.104433
test,"(72, 219)",177,1,30.0,2.0,0.800000011920929,8.383021,0.358785,8.024236
test,"(72, 81)",435,1,560.0,26.0,0.5571428537368774,8.742488,10.417197,-1.674710
test,"(199, 127)",153,1,615.0,41.0,0.17398373782634735,2.580677,2.527774,0.052903
test,"(32, 83)",25,1,487.0,31.0,0.30595481395721436,3.705163,1.280627,2.424536
test,"(213, 72)",219,1,11.0,2.0,0.7272727489471436,6.451212,0.521250,5.929963
test,"(229, 254)",120,1,307.0,10.0,0.37785017490386963,2.650538,2.325458,0.325080
test,"(444, 492)",226,1,65.0,14.0,0.6153846383094788,0.742890,0.440439,0.302451
test,"(79, 72)",219,1,153.0,22.0,0.27450981736183167,5.774137,3.285493,2.488644
test,"(72, 219)",177,1,30.0,2.0,0.800000011920929,8.954514,0.358799,8.595714
test,"(109, 351)",212,1,3.0,1.0,1.0,2.037178,2.894331,-0.857153
test,"(177, 13)",66,1,97.0,9.0,0.3711340129375458,3.349444,5.156068,-1.806624
test,"(201, 128)",139,1,228.0,7.0,0.34210526943206787,2.123868,3.129951,-1.006083
test,"(128, 139)",128,1,288.0,24.0,0.3159722089767456,2.595789,2.595316,0.000473
test,"(82, 32)",83,1,170.0,7.0,0.529411792755127,2.085890,2.908067,-0.822178
test,"(188, 13)",176,1,572.0,39.0,0.32692307233810425,4.886758,1.954576,2.932182
test,"(435, 7)",20,1,25.0,9.0,0.2800000011920929,8.827867,7.615671,1.212196
test,"(201, 229)",226,1,688.0,33.0,0.21656976640224457,3.065427,3.215643,-0.150216
test,"(508, 257)",25,1,93.0,10.0,0.301075279712677,1.582947,1.206979,0.375968
test,"(63, 127)",164,1,26.0,9.0,0.19230769574642181,2.102808,1.972804,0.130004
test,"(128, 143)",376,1,271.0,25.0,0.2398523986339569,1.175092,1.356857,-0.181765
test,"(174, 193)",269,1,60.0,14.0,0.3166666626930237,1.941677,3.776001,-1.834324
test,"(134, 254)",123,1,148.0,6.0,0.4864864945411682,2.849779,2.370432,0.479347
test,"(173, 76)",25,1,226.0,41.0,0.22566372156143188,3.684322,4.656610,-0.972288
test,"(251, 338)",112,1,253.0,11.0,0.25691699981689453,2.383284,1.416756,0.966528
test,"(435, 301)",64,1,9.0,2.0,0.8888888955116272,8.455332,3.680658,4.774673
test,"(64, 87)",50,1,107.0,15.0,0.2429906576871872,7.948877,7.098403,0.850474
test,"(213, 72)",219,1,11.0,2.0,0.7272727489471436,6.200167,0.521174,5.678993
test,"(25, 418)",134,0,0.0,0.0,0.0,1.263425,1.338245,-0.074820
test,"(110, 221)",478,1,175.0,11.0,0.6571428775787354,3.406424,3.160529,0.245894
test,"(7, 90)",320,1,702.0,49.0,0.15099714696407318,4.060511,1.966629,2.093882
test,"(134, 219)",200,1,11.0,3.0,0.5454545617103577,3.121389,1.660867,1.460522
test,"(219, 200)",180,1,9.0,4.0,0.4444444477558136,4.524961,6.086650,-1.561689
test,"(83, 42)",68,1,7.0,1.0,1.0,1.624210,0.158334,1.465876
test,"(33, 177)",435,0,0.0,0.0,0.0,6.902609,5.414975,1.487634
test,"(202, 83)",71,1,42.0,9.0,0.4285714328289032,2.513432,0.948334,1.565098
test,"(177, 435)",13,1,13.0,12.0,0.1538461595773697,3.350243,2.769273,0.580970
test,"(8, 218)",186,1,116.0,13.0,0.2931034564971924,1.112391,1.577909,-0.465518
test,"(78, 67)",313,1,495.0,27.0,0.3292929232120514,7.990061,6.059573,1.930489
test,"(179, 7)",90,1,107.0,30.0,0.20560747385025024,2.788698,3.630260,-0.841562
test,"(121, 285)",117,1,99.0,7.0,0.46464645862579346,2.191662,0.853441,1.338221
test,"(72, 219)",177,1,30.0,2.0,0.800000011920929,7.957232,0.358768,7.598464
test,"(134, 243)",184,1,507.0,9.0,0.8047337532043457,0.880014,0.265889,0.614125
test,"(44, 78)",78,1,396.0,10.0,0.631313145160675,2.975461,5.079909,-2.104448
test,"(13, 65)",177,1,145.0,20.0,0.2068965584039688,5.329957,3.088066,2.241891
test,"(65, 177)",435,1,9.0,1.0,1.0,6.914466,0.191812,6.722654
test,"(11, 134)",44,1,2212.0,121.0,0.059222422540187836,4.530365,3.723068,0.807296
test,"(79, 72)",219,1,153.0,22.0,0.27450981736183167,5.264308,3.279987,1.984321
test,"(64, 452)",230,0,0.0,0.0,0.0,4.645633,6.450346,-1.804713
test,"(177, 14)",82,1,24.0,7.0,0.4166666567325592,3.772849,5.641553,-1.868704
test,"(285, 117)",502,1,147.0,12.0,0.2789115607738495,2.401644,1.352517,1.049127
test,"(66, 230)",182,1,188.0,27.0,0.4308510720729828,4.193358,6.172802,-1.979444
test,"(25, 189)",508,1,709.0,83.0,0.25528913736343384,6.217990,5.667121,0.550869
test,"(35, 192)",7,1,538.0,27.0,0.26579925417900085,1.552382,1.328999,0.223383
test,"(6, 207)",218,1,209.0,11.0,0.45933014154434204,1.115471,1.810155,-0.694683
test,"(67, 51)",423,1,83.0,7.0,0.27710843086242676,1.268711,2.216755,-0.948044
test,"(221, 229)",212,1,343.0,46.0,0.2215743511915207,3.060836,1.580176,1.480660
test,"(68, 46)",498,1,11.0,3.0,0.4545454680919647,2.893081,4.401015,-1.507933
test,"(152, 444)",254,1,1.0,1.0,1.0,2.983452,2.845036,0.138416
test,"(11, 224)",183,1,449.0,41.0,0.20935411751270294,3.615225,3.359831,0.255394
test,"(72, 219)",177,1,30.0,2.0,0.800000011920929,8.136131,0.358776,7.777355
test,"(7, 90)",134,1,702.0,49.0,0.15099714696407318,2.836990,2.445482,0.391508
test,"(259, 199)",65,1,405.0,83.0,0.14320987462997437,4.382044,4.897989,-0.515945
test,"(177, 13)",188,1,97.0,9.0,0.3711340129375458,7.339861,9.070139,-1.730278
test,"(35, 401)",25,1,148.0,28.0,0.15540540218353271,2.292417,2.710468,-0.418052
test,"(81, 25)",382,1,74.0,13.0,0.36486485600471497,4.513773,6.404896,-1.891123
test,"(134, 20)",15,1,186.0,32.0,0.23655913770198822,1.620377,1.410990,0.209387
test,"(382, 20)",11,1,38.0,19.0,0.21052631735801697,2.285625,2.051089,0.234537
test,"(15, 11)",358,1,337.0,53.0,0.22255192697048187,5.340195,5.390838,-0.050643
test,"(17, 15)",11,1,399.0,40.0,0.14035087823867798,2.007288,2.925881,-0.918593
test,"(20, 11)",134,1,127.0,24.0,0.35433071851730347,2.017916,1.048638,0.969279
test,"(81, 25)",134,1,74.0,13.0,0.36486485600471497,2.508059,1.827364,0.680696
test,"(18, 20)",11,1,49.0,18.0,0.16326530277729034,2.170623,3.538565,-1.367942
test,"(15, 11)",266,1,337.0,53.0,0.22255192697048187,4.871716,5.823971,-0.952256
test,"(65, 84)",441,1,201.0,10.0,0.2885572016239166,6.299125,2.175915,4.123210
test,"(26, 186)",269,1,592.0,40.0,0.2753378450870514,4.329335,2.733482,1.595853
test,"(405, 180)",213,1,46.0,14.0,0.21739129722118378,4.522682,4.583574,-0.060892
test,"(275, 192)",67,1,19.0,10.0,0.5263158082962036,2.967298,4.065938,-1.098640
test,"(134, 73)",78,1,548.0,11.0,0.7281022071838379,3.353722,3.077081,0.276640
test,"(64, 284)",28,1,12.0,1.0,1.0,7.968232,10.142415,-2.174183
test,"(338, 120)",492,1,246.0,33.0,0.1991869956254959,3.100200,2.851815,0.248385
test,"(275, 192)",67,1,19.0,10.0,0.5263158082962036,3.265090,4.146352,-0.881262
test,"(28, 382)",13,1,185.0,19.0,0.32972973585128784,3.006080,4.666141,-1.660062
test,"(285, 110)",127,1,207.0,13.0,0.2415459007024765,5.667775,7.235858,-1.568083
test,"(109, 201)",128,1,6.0,3.0,0.6666666865348816,1.790972,3.142684,-1.351712
test,"(68, 314)",265,0,0.0,0.0,0.0,3.361313,1.907994,1.453319
test,"(248, 405)",8,1,278.0,29.0,0.18705035746097565,4.097374,4.371444,-0.274070
test,"(284, 231)",86,1,2.0,1.0,1.0,4.008514,6.282283,-2.273769
test,"(128, 140)",12,1,393.0,42.0,0.19083969295024872,8.251357,9.537832,-1.286475
test,"(110, 226)",251,1,108.0,10.0,0.5277777910232544,3.218467,2.291096,0.927372
test,"(35, 192)",313,1,538.0,27.0,0.26579925417900085,4.592565,2.260395,2.332170
test,"(251, 351)",221,1,22.0,11.0,0.3181818127632141,3.595145,1.341540,2.253605
test,"(134, 0)",79,1,374.0,36.0,0.3395721912384033,5.320788,3.223411,2.097377
test,"(19, 284)",134,1,11.0,5.0,0.5454545617103577,1.392848,0.600885,0.791964
test,"(226, 251)",365,1,161.0,11.0,0.5403726696968079,1.763879,1.144258,0.619621
test,"(201, 128)",141,1,228.0,7.0,0.34210526943206787,2.733516,1.158265,1.575251
test,"(218, 186)",207,1,1021.0,27.0,0.46523016691207886,1.607002,0.820487,0.786515
test,"(134, 128)",143,1,266.0,7.0,0.39849624037742615,2.417513,2.526163,-0.108649
test,"(83, 84)",182,1,31.0,3.0,0.6774193644523621,3.356617,1.534555,1.822062
test,"(229, 251)",285,1,181.0,27.0,0.1767955869436264,2.879518,3.908275,-1.028757
test,"(409, 444)",201,1,25.0,5.0,0.6000000238418579,3.050759,4.459225,-1.408465
test,"(35, 68)",65,1,359.0,14.0,0.37883007526397705,2.814293,3.698563,-0.884270
test,"(43, 85)",75,0,0.0,0.0,0.0,6.496572,5.501341,0.995231
test,"(44, 190)",71,1,55.0,2.0,0.8909090757369995,1.488825,0.203701,1.285124
test,"(268, 284)",134,1,4.0,2.0,0.5,1.050479,1.978217,-0.927738
test,"(84, 79)",239,1,579.0,64.0,0.196891188621521,6.939416,5.186996,1.752420
test,"(143, 229)",251,1,4.0,2.0,0.75,3.617444,3.837302,-0.219858
test,"(128, 139)",212,1,288.0,24.0,0.3159722089767456,3.713499,5.913352,-2.199853
test,"(5, 5)",249,1,527.0,39.0,0.36622390151023865,5.282894,5.911959,-0.629065
test,"(180, 134)",44,1,1339.0,86.0,0.08513816446065903,3.783348,3.574863,0.208485
test,"(32, 69)",265,0,0.0,0.0,0.0,6.201322,5.707091,0.494231
test,"(213, 72)",219,1,11.0,2.0,0.7272727489471436,7.230091,0.521393,6.708697
test,"(72, 219)",177,1,30.0,2.0,0.800000011920929,7.271676,0.358718,6.912958
test,"(219, 177)",13,1,24.0,7.0,0.4166666567325592,3.754345,4.621591,-0.867246
test,"(332, 13)",86,1,205.0,13.0,0.25853657722473145,5.381075,7.050306,-1.669231
test,"(11, 264)",360,1,254.0,34.0,0.22047244012355804,3.826702,5.371810,-1.545109
test,"(182, 67)",54,1,348.0,53.0,0.11781609058380127,6.223173,3.717579,2.505594
test,"(134, 196)",25,1,637.0,28.0,0.5023548007011414,2.335658,0.768566,1.567092
test,"(376, 112)",201,1,191.0,13.0,0.8952879309654236,1.604312,0.181287,1.423025
test,"(66, 36)",200,0,0.0,0.0,0.0,6.257214,7.302222,-1.045008
test,"(218, 343)",231,1,254.0,17.0,0.3897637724876404,4.952621,6.110532,-1.157911
test,"(218, 133)",133,1,665.0,16.0,0.2586466073989868,1.294695,2.099582,-0.804887
test,"(219, 177)",180,1,24.0,7.0,0.4166666567325592,4.367877,4.427335,-0.059457
test,"(182, 274)",54,1,371.0,34.0,0.32614555954933167,6.461877,8.602874,-2.140997
test,"(176, 81)",178,1,614.0,14.0,0.7638436555862427,1.457689,0.340980,1.116710
test,"(274, 54)",178,1,1.0,1.0,1.0,5.162676,5.908909,-0.746232
test,"(66, 230)",182,1,188.0,27.0,0.4308510720729828,4.498528,6.383992,-1.885463
test,"(259, 134)",176,1,124.0,29.0,0.27419355511665344,6.127791,1.416923,4.710868
test,"(133, 92)",218,1,829.0,10.0,0.7647768259048462,3.816562,4.032684,-0.216122
test,"(448, 179)",317,1,103.0,12.0,0.34951457381248474,5.203424,2.147450,3.055975
test,"(121, 221)",134,1,174.0,11.0,0.4367816150188446,2.352561,1.761011,0.591550
test,"(188, 68)",79,1,52.0,14.0,0.4423076808452606,5.984250,2.065020,3.919229
test,"(8, 291)",189,1,1310.0,44.0,0.3946564793586731,1.024132,0.918627,0.105504
test,"(269, 189)",266,1,93.0,15.0,0.31182795763015747,5.033421,5.630048,-0.596628
test,"(79, 72)",219,1,153.0,22.0,0.27450981736183167,5.724071,3.285067,2.439004
test,"(121, 221)",212,1,174.0,11.0,0.4367816150188446,1.472494,0.871397,0.601097
test,"(134, 176)",81,1,177.0,2.0,0.9887005686759949,1.944714,0.103861,1.840853
test,"(133, 170)",186,1,368.0,7.0,0.6820651888847351,1.242561,0.436736,0.805825
test,"(11, 266)",188,1,172.0,35.0,0.11046511679887772,6.085417,8.361236,-2.275820
test,"(134, 196)",25,1,637.0,28.0,0.5023548007011414,2.441733,0.770668,1.671065
test,"(134, 63)",131,1,320.0,50.0,0.21562500298023224,8.533584,10.150993,-1.617410
test,"(199, 127)",154,1,615.0,41.0,0.17398373782634735,5.950852,4.491899,1.458954
test,"(249, 223)",207,1,302.0,21.0,0.695364236831665,5.964453,5.481430,0.483023
test,"(133, 92)",218,1,829.0,10.0,0.7647768259048462,4.906479,4.118665,0.787814
test,"(323, 26)",134,1,656.0,22.0,0.38871949911117554,5.469164,3.902966,1.566198
test,"(186, 310)",88,1,139.0,6.0,0.8633093237876892,1.471910,0.223033,1.248877
test,"(177, 218)",193,0,0.0,0.0,0.0,1.482130,2.025693,-0.543563
test,"(441, 180)",213,1,16.0,8.0,0.25,4.136031,4.759954,-0.623923
test,"(440, 78)",241,1,6.0,1.0,1.0,4.649998,0.231033,4.418964
test,"(51, 14)",38,1,3.0,2.0,0.6666666865348816,7.796873,9.459429,-1.662556
test,"(109, 409)",478,1,77.0,9.0,0.29870128631591797,5.082488,3.245903,1.836585
test,"(51, 36)",50,1,221.0,23.0,0.3212669789791107,3.601138,2.223839,1.377299
test,"(92, 11)",134,1,104.0,24.0,0.2788461446762085,1.347965,1.775582,-0.427617
test,"(219, 177)",13,1,24.0,7.0,0.4166666567325592,3.425436,4.532937,-1.107500
test,"(134, 197)",235,1,349.0,11.0,0.32091689109802246,8.469570,10.737093,-2.267523
test,"(221, 134)",254,1,349.0,30.0,0.28080227971076965,3.506399,2.760869,0.745530
test,"(84, 184)",14,1,133.0,26.0,0.1654135286808014,8.608205,10.005183,-1.396978
test,"(72, 173)",76,1,190.0,16.0,0.4000000059604645,2.329357,0.995736,1.333620
test,"(76, 257)",218,1,3.0,2.0,0.6666666865348816,3.777835,3.754381,0.023454
test,"(80, 13)",65,1,25.0,10.0,0.2800000011920929,3.776465,5.505651,-1.729186
test,"(257, 207)",207,1,104.0,11.0,0.39423078298568726,4.501078,1.297885,3.203193
test,"(15, 19)",8,1,256.0,15.0,0.65234375,2.871358,4.681029,-1.809671
test,"(254, 119)",365,1,418.0,21.0,0.4617224931716919,4.488342,3.044057,1.444285
test,"(332, 13)",175,1,205.0,13.0,0.25853657722473145,4.030486,6.164896,-2.134410
test,"(313, 91)",134,1,629.0,37.0,0.4101748764514923,2.988829,1.591586,1.397243
test,"(91, 134)",0,1,136.0,14.0,0.4852941036224365,3.172384,0.828191,2.344193
test,"(88, 208)",28,1,13.0,5.0,0.38461539149284363,10.338255,6.704289,3.633966
test,"(396, 8)",189,1,112.0,18.0,0.3392857015132904,2.187360,1.134690,1.052670
test,"(308, 85)",13,1,23.0,9.0,0.260869562625885,4.213611,1.964690,2.248921
test,"(66, 75)",84,1,407.0,12.0,0.4004913866519928,3.827782,1.017085,2.810696
test,"(173, 76)",250,1,226.0,41.0,0.22566372156143188,8.704321,3.688007,5.016313
test,"(180, 228)",173,1,61.0,12.0,0.3442623019218445,2.174279,2.709026,-0.534747
test,"(127, 110)",226,1,475.0,31.0,0.18526315689086914,2.703611,3.273802,-0.570191
test,"(134, 219)",200,1,11.0,3.0,0.5454545617103577,2.924883,1.655839,1.269044
test,"(112, 444)",414,1,105.0,5.0,0.8761904835700989,1.862412,0.219575,1.642837
test,"(47, 413)",232,0,0.0,0.0,0.0,3.002049,3.137306,-0.135257
test,"(84, 441)",52,1,56.0,6.0,0.4821428656578064,8.248726,10.235189,-1.986463
test,"(51, 87)",180,0,0.0,0.0,0.0,3.536137,3.311963,0.224173
test,"(1, 180)",134,1,15.0,5.0,0.4000000059604645,2.219009,1.022885,1.196124
test,"(13, 79)",72,1,945.0,28.0,0.16613756120204926,3.737747,5.149617,-1.411870
test,"(328, 269)",134,1,14.0,7.0,0.4285714328289032,1.572743,0.882740,0.690003
test,"(68, 299)",8,1,64.0,21.0,0.265625,2.821996,4.187230,-1.365233
test,"(439, 203)",251,1,107.0,14.0,0.22429905831813812,1.653044,1.935354,-0.282310
test,"(134, 494)",26,1,248.0,16.0,0.5120967626571655,4.208533,2.852290,1.356243
test,"(77, 312)",13,1,287.0,12.0,0.5365853905677795,3.838047,2.571515,1.266532
test,"(212, 109)",221,1,138.0,14.0,0.21739129722118378,2.979851,3.496163,-0.516312
test,"(229, 226)",414,1,113.0,25.0,0.28318583965301514,2.841112,2.658016,0.183096
test,"(40, 76)",76,1,2.0,2.0,0.5,5.264085,2.049479,3.214606
test,"(92, 26)",264,1,68.0,7.0,0.75,3.880426,6.055267,-2.174841
test,"(342, 8)",225,1,23.0,5.0,0.3913043439388275,7.126933,8.644568,-1.517635
test,"(77, 67)",134,1,290.0,41.0,0.24482758343219757,3.618700,4.064189,-0.445489
test,"(213, 72)",219,1,11.0,2.0,0.7272727489471436,8.638976,0.521486,8.117490
test,"(402, 301)",64,1,6.0,1.0,1.0,8.315307,8.719937,-0.404631
test,"(202, 83)",71,1,42.0,9.0,0.4285714328289032,2.883578,0.954823,1.928755
test,"(76, 78)",78,1,437.0,21.0,0.20366132259368896,3.572547,5.558418,-1.985871
test,"(221, 251)",127,1,569.0,41.0,0.15114235877990723,3.349184,2.292708,1.056476
test,"(483, 26)",224,1,5.0,2.0,0.800000011920929,3.017890,4.756875,-1.738985
test,"(43, 68)",85,1,92.0,6.0,0.3478260934352875,4.414665,1.177825,3.236840
test,"(134, 188)",85,1,250.0,10.0,0.31200000643730164,3.502647,1.750761,1.751886
test,"(203, 212)",112,1,194.0,18.0,0.19072164595127106,2.896054,2.254474,0.641580
test,"(36, 32)",51,1,69.0,8.0,0.43478259444236755,2.893752,0.939866,1.953886
test,"(64, 1)",180,1,13.0,7.0,0.4615384638309479,4.691646,6.172601,-1.480956
test,"(50, 51)",7,1,121.0,26.0,0.25619834661483765,5.968993,7.218777,-1.249783
test,"(65, 84)",441,1,201.0,10.0,0.2885572016239166,6.847980,2.176599,4.671381
test,"(35, 401)",13,1,148.0,28.0,0.15540540218353271,2.320922,1.778141,0.542781
test,"(219, 177)",13,1,24.0,7.0,0.4166666567325592,3.941717,4.663113,-0.721396
test,"(25, 213)",72,1,165.0,16.0,0.3030303120613098,3.602083,5.844891,-2.242808
test,"(487, 13)",84,1,212.0,19.0,0.3349056541919708,5.135354,2.862826,2.272528
test,"(507, 289)",401,0,0.0,0.0,0.0,1.482013,1.743741,-0.261729
test,"(68, 248)",44,1,641.0,47.0,0.17628705501556396,5.207742,7.464729,-2.256987
test,"(333, 180)",199,1,35.0,8.0,0.3142857253551483,3.116276,4.732653,-1.616377
test,"(115, 201)",128,1,118.0,20.0,0.22033898532390594,1.719038,1.588494,0.130544
test,"(213, 200)",83,1,266.0,7.0,0.3834586441516876,2.221195,1.219100,1.002095
test,"(212, 121)",201,1,535.0,10.0,0.3252336382865906,1.349523,1.223571,0.125952
test,"(492, 203)",25,1,42.0,12.0,0.2857142984867096,8.709098,3.576790,5.132308
test,"(219, 177)",26,1,24.0,7.0,0.4166666567325592,7.187357,7.578693,-0.391336
test,"(235, 236)",47,0,0.0,0.0,0.0,7.228405,5.474630,1.753775
test,"(76, 13)",196,1,447.0,52.0,0.08501118421554565,2.992527,2.566356,0.426170
test,"(178, 317)",34,1,134.0,25.0,0.5895522236824036,5.252831,4.969138,0.283693
test,"(201, 6)",207,1,63.0,6.0,0.6666666865348816,3.886114,3.766061,0.120052
test,"(189, 186)",269,1,766.0,36.0,0.20757180452346802,2.228477,1.617316,0.611160
test,"(67, 88)",420,1,92.0,17.0,0.27173912525177,5.009034,6.870058,-1.861024
test,"(386, 65)",176,1,282.0,2.0,0.9964538812637329,1.605402,0.089125,1.516278
test,"(88, 26)",193,1,9.0,7.0,0.2222222238779068,1.736176,2.607305,-0.871129
test,"(13, 79)",70,1,945.0,28.0,0.16613756120204926,5.504029,7.301738,-1.797709
test,"(134, 196)",25,1,637.0,28.0,0.5023548007011414,2.487395,0.771508,1.715888
test,"(66, 25)",189,1,46.0,13.0,0.32608696818351746,2.972433,4.182685,-1.210252
test,"(418, 134)",197,1,261.0,13.0,0.4406130313873291,5.042891,6.880223,-1.837332
test,"(225, 84)",88,1,172.0,6.0,0.6162790656089783,7.581536,5.011205,2.570331
test,"(8, 13)",73,1,502.0,57.0,0.12549801170825958,5.890550,6.667236,-0.776686
test,"(190, 435)",7,1,442.0,45.0,0.1719457060098648,2.840186,3.150939,-0.310753
test,"(19, 8)",13,1,157.0,23.0,0.2165605127811432,3.509828,4.204673,-0.694845
test,"(229, 212)",121,1,136.0,20.0,0.1985294073820114,2.684107,2.440136,0.243971
test,"(110, 492)",229,1,14.0,4.0,0.7142857313156128,4.426487,4.465576,-0.039089
test,"(81, 178)",25,1,699.0,49.0,0.23032903671264648,2.972984,1.834309,1.138674
test,"(83, 257)",82,0,0.0,0.0,0.0,3.883475,3.581582,0.301893
test,"(219, 177)",13,1,24.0,7.0,0.4166666567325592,2.601020,4.205365,-1.604345
test,"(247, 87)",50,1,394.0,36.0,0.2842639684677124,7.844832,5.681002,2.163830
test,"(205, 88)",452,1,688.0,64.0,0.20494185388088226,7.648552,7.788330,-0.139778
test,"(127, 115)",414,1,374.0,28.0,0.15240642428398132,4.098303,3.452285,0.646019
test,"(72, 219)",177,1,30.0,2.0,0.800000011920929,8.670370,0.358793,8.311577
test,"(13, 73)",82,1,158.0,3.0,0.5696202516555786,1.193145,0.959893,0.233252
test,"(45, 25)",382,1,12.0,9.0,0.1666666716337204,5.413510,3.836141,1.577370
test,"(340, 40)",173,1,28.0,2.0,0.6071428656578064,2.889062,1.086084,1.802978
test,"(269, 240)",82,1,18.0,6.0,0.2777777910232544,1.254793,2.190184,-0.935390
test,"(179, 283)",11,1,233.0,18.0,0.19742488861083984,3.547297,1.699666,1.847631
test,"(158, 338)",119,1,2.0,1.0,1.0,1.840154,0.451243,1.388911
